,gameid,bluewins,bluegolddiff,blueexperiencediff,bluegoldpermin,bluetotalexperience,bteamtotminionsdiff,blaneminions_diff,bluetotalgold
3289,4469393783,0,-2241,-1888,1583.1,17389,-7,-10,15831
3290,4508091967,0,-3794,-1962,1446.7,16928,-49,-19,14467
3291,4523085074,0,426,917,1779.5,18362,57,34,17795
3292,4523986345,1,-1741,-1348,1583.2,18359,-5,2,15832
3293,4523336586,1,3058,3283,1817.0,19022,9,2,18170
3294,4424011852,0,1106,1014,1619.6,18411,15,22,16196
3295,4524587916,0,-1602,-1412,1468.0,17465,-52,-36,14680
3296,4479120786,1,569,-1349,1702.9,17944,-18,-3,17029
3297,4521139386,0,-873,-736,1429.8,17567,-21,-10,14298
3298,4523383339,0,-5327,-4636,1405.8,16535,-17,-20,14058
3299,4519625285,1,2745,1478,1738.5,18040,41,18,17385
3300,4491633476,1,2763,2019,1900.8,19915,16,19,19008
3301,4509755539,0,-22,86,1803.8,18690,2,22,18038
3302,4521167934,1,1510,1545,1645.4,18902,7,6,16454
3303,4474730654,1,1099,-673,1831.3,17999,18,36,18313
3304,4472450080,1,2019,138,1705.7,17917,23,34,17057
3305,4442356832,0,-4939,-3731,1504.6,17088,-72,-37,15046
3306,4521447846,0,-2471,-2179,1445.5,16461,-52,-50,14455
3307,4519425704,1,2532,1229,1848.0,17912,-11,-2,18480
3308,4422228615,1,1249,1879,1915.3,18170,36,40,19153
3309,4501834987,1,859,128,1668.8,18714,10,-16,16688
3310,4523478644,0,-1737,-776,1556.7,16972,-85,-78,15567
3311,4489726898,1,1453,1251,1542.9,18375,-11,-13,15429
3312,4511428769,1,616,43,1749.1,18181,-21,-59,17491
3313,4490242391,0,363,-1888,1767.9,17322,-55,-8,17679
3314,4464812857,1,2598,4512,1739.7,19011,63,58,17397
3315,4518146165,0,-5253,-5281,1441.6,11286,-127,-113,14416
3316,4520041745,0,-2234,-3264,1682.0,16714,-32,-7,16820
3317,4501312404,1,-127,-445,1565.9,17407,-19,2,15659
3318,4502754210,1,3458,3204,1935.3,18423,72,60,19353
3319,4479934659,0,337,-260,1779.4,18646,-26,-7,17794
3320,4478024561,1,-1041,-661,1644.3,17912,15,12,16443
3321,4518123913,1,2421,3009,1777.3,20821,24,21,17773
3322,4480700431,1,-4822,-2537,1499.6,17677,-50,-68,14996
3323,4477403514,0,-2994,-1007,1580.3,18061,-25,-31,15803
3324,4474804095,1,-1539,-601,1624.1,18864,-32,-38,16241
3325,4514051378,1,-76,1386,1777.4,18440,-19,-10,17774
3326,4519902539,0,-1482,256,1582.3,18209,-45,-33,15823
3327,4510989189,1,3847,2027,1768.4,19113,-11,7,17684
3328,4447078997,0,3044,1775,1789.8,18482,55,34,17898
3329,4522475843,1,-1176,-1838,1556.2,16991,9,21,15562
3330,4503510396,0,-1659,-1134,1488.1,17401,-69,-52,14881
3331,4513963315,1,2547,1517,1663.6,19367,43,31,16636
3332,4515839148,1,-389,-29,1639.6,18362,-21,-4,16396
3333,4518673555,0,-1193,-843,1539.6,16586,-22,-20,15396
3334,4522387396,1,-640,403,1816.4,18492,-4,-6,18164
3335,4518553982,1,74,-513,1777.4,17519,-38,-28,17774
3336,4508668617,0,1954,1045,1699.0,18051,27,19,16990
3337,4523348285,1,646,407,1650.8,18539,-21,-10,16508
3338,4500809848,0,-1585,-280,1553.3,18287,-8,-12,15533
3339,4523898357,1,46,970,1539.1,17937,-31,-45,15391
3340,4518666221,1,-426,-2349,1507.6,16299,-37,-22,15076
3341,4467234641,1,-524,-1029,1611.9,16658,14,27,16119
3342,4524748805,0,-3773,-3783,1437.7,17408,-63,-64,14377
3343,4479706373,1,-4738,-2857,1395.8,17193,-96,-88,13958
3344,4469754326,1,1059,1185,1883.4,17602,35,21,18834
3345,4440251539,1,2330,1713,1789.5,18393,20,4,17895
3346,4521442807,1,434,740,1652.6,18436,12,-11,16526
3347,4462505118,0,-1778,-1128,1607.5,17316,-15,-8,16075
3348,4488677856,0,412,-655,1894.7,17963,-40,-26,18947
3349,4512780010,0,-2645,-1869,1513.7,16725,-5,-11,15137
3350,4477975030,0,804,365,1615.7,17603,10,34,16157
3351,4525058248,0,-619,190,1515.2,17748,37,41,15152
3352,4518631058,1,2263,1326,1704.1,17082,38,48,17041
3353,4452942684,1,2805,2599,1674.2,19873,-23,-18,16742
3354,4492057587,0,-2392,-2503,1566.0,17755,-34,-20,15660
3355,4520326314,1,823,1225,1629.8,19052,-4,-6,16298
3356,4517636466,1,-1160,-12,1586.0,18449,40,25,15860
3357,4497964264,1,-1065,502,1580.9,18321,13,4,15809
3358,4491707815,1,6297,5777,1947.0,20453,61,54,19470
3359,4509839658,0,5255,2255,1966.0,17870,42,3,19660
3360,4525005858,0,-5167,-3200,1363.1,15864,-51,-59,13631
3361,4523916920,1,873,215,1674.8,17343,-33,-26,16748
3362,4517768764,0,-920,-451,1443.4,17904,8,-9,14434
3363,4505905510,1,1099,-622,1628.7,16978,39,52,16287
3364,4503760931,0,-3465,-897,1510.2,16371,-21,-52,15102
3365,4449478989,1,1412,737,1549.2,18241,-16,-24,15492
3366,4524874155,1,-2814,-2772,1455.4,16715,-48,-30,14554
3367,4470179488,1,-1636,-2200,1540.3,17661,-48,-29,15403
3368,4453252980,0,-4912,-4457,1302.4,15869,-66,-59,13024
3369,4508978752,1,-1827,-1102,1579.9,17838,-14,-1,15799
3370,4498735941,0,-373,-212,1712.7,17974,12,14,17127
3371,4519478233,1,423,1071,1720.8,18913,-10,-21,17208
3372,4523347414,1,-91,-2362,1686.0,15585,-25,-21,16860
3373,4502140813,0,-1097,-674,1808.2,17805,-8,11,18082
3374,4473969390,0,-5062,-5699,1481.3,14354,-81,-52,14813
3375,4480690705,1,267,427,1798.9,18476,23,35,17989
3376,4523749489,1,-1053,-2759,1581.5,16506,-46,-41,15815
3377,4507333323,1,2664,3273,1799.1,19538,54,32,17991
3378,4518028905,0,-1611,-1380,1656.0,17640,-20,-9,16560
3379,4503585743,0,323,701,1526.0,17619,-18,-21,15260
3380,4521245361,0,-5820,-4066,1354.4,15367,-108,-49,13544
3381,4453471235,1,-1870,-71,1546.2,18980,-6,1,15462
3382,4485904786,0,-3761,-2552,1500.0,16731,1,-4,15000
3383,4476300394,1,2036,2773,1639.9,18784,28,14,16399
3384,4518690389,0,-1087,-108,1459.4,17746,-41,-36,14594
3385,4525237424,1,7995,4733,2104.6,19706,69,71,21046
3386,4505269056,0,-1182,-944,1538.2,17876,13,11,15382
3387,4524116491,1,-1905,-2185,1609.5,17192,-9,5,16095
3388,4524313588,0,-3630,668,1486.3,17880,11,6,14863
3389,4459923671,0,-788,-203,1766.8,18625,-18,9,17668
3390,4523623443,0,-3593,-3086,1642.0,16281,-30,-6,16420
3391,4465119054,1,633,-944,1719.4,18161,16,31,17194
3392,4520397947,1,3476,2025,1952.9,19763,11,22,19529
3393,4514342696,1,849,794,1776.2,18599,11,33,17762
3394,4518301313,1,1153,-5,1698.7,18495,0,14,16987
3395,4509828570,1,992,393,1698.5,18420,-16,19,16985
3396,4500946527,0,-3193,-2101,1484.5,16713,15,29,14845
3397,4484976193,0,-787,-926,1817.4,17137,-11,-3,18174
3398,4509513084,1,860,284,1712.0,18447,14,5,17120
3399,4513396657,0,-400,-1311,1577.6,16824,-23,-18,15776
3400,4466163546,1,-680,567,1717.5,18994,33,25,17175
3401,4483147494,0,-1458,-618,1565.6,16714,4,13,15656
3402,4519091334,0,-2153,-2348,1486.7,17173,-42,-4,14867
3403,4488941406,1,1895,635,1738.1,18938,34,21,17381
3404,4438463370,1,5301,5872,1882.1,20341,86,58,18821
3405,4450617242,0,-2859,143,1445.9,17799,-66,-69,14459
3406,4524881267,0,-959,-1002,1665.4,18387,24,28,16654
3407,4524327069,1,2152,1936,1743.8,18793,48,22,17438
3408,4519857386,1,300,427,1743.1,18675,22,36,17431
3409,4520990102,1,2060,1621,1732.7,19938,36,14,17327
3410,4514495149,1,-430,-1028,1763.7,17342,9,-14,17637
3411,4514283603,1,-620,-384,1602.1,18021,-12,-18,16021
3412,4478517508,1,2107,1105,1699.7,17603,5,7,16997
3413,4462548167,0,-2141,-52,1553.0,17375,9,-16,15530
3414,4515442306,1,-575,-1495,1456.9,16380,32,34,14569
3415,4459957549,1,559,-140,1721.2,18257,-2,0,17212
3416,4523026204,0,-790,-834,1849.4,19080,-15,-14,18494
3417,4523503421,0,-2293,-1323,1563.2,17715,-4,-4,15632
3418,4447333769,1,2409,2186,1745.5,19749,47,15,17455
3419,4462356432,1,12,161,1571.6,18832,-41,-23,15716
3420,4520816050,1,2812,2747,1757.7,20010,17,5,17577
3421,4452588232,1,2435,1428,1782.2,19861,25,22,17822
3422,4481630032,0,759,657,1538.1,17703,-31,-34,15381
3423,4517997197,1,-215,-546,1548.5,16891,17,31,15485
3424,4523452574,1,1491,533,1695.3,18804,34,25,16953
3425,4523517991,0,-6460,-5383,1322.9,15040,-54,-56,13229
3426,4525108877,1,-27,-649,1657.9,19488,-2,3,16579
3427,4524771501,0,-1151,-753,1556.2,17777,-12,-8,15562
3428,4502709604,1,662,44,1719.2,18065,30,25,17192
3429,4502866090,1,5121,2946,1876.4,18764,66,67,18764
3430,4515691372,0,-1876,-2154,1579.0,16879,-10,7,15790
3431,4483696050,1,3844,2740,1938.0,19467,75,55,19380
3432,4485493657,0,-154,-193,1655.4,17192,-4,-3,16554
3433,4487456805,0,-5089,-1828,1401.7,16680,-58,-60,14017
3434,4457806317,0,4322,3830,2013.6,19337,51,39,20136
3435,4525194842,1,-450,-992,1671.7,18457,-21,-24,16717
3436,4516786355,1,-412,-609,1592.7,17498,7,-14,15927
3437,4477737633,0,-5830,-3608,1572.9,16459,-67,-39,15729
3438,4513995465,0,-3402,-1459,1481.4,17587,0,-7,14814
3439,4514844694,0,2044,378,1661.0,18058,3,7,16610
3440,4516036728,1,1219,292,1758.8,18328,39,17,17588
3441,4500905906,0,1598,2478,1601.7,17471,33,14,16017
3442,4518770887,0,-1068,-17,1485.1,17101,24,33,14851
3443,4500845726,0,-2264,-1389,1542.0,17930,-24,-2,15420
3444,4505146259,1,-963,-546,1547.6,16323,2,28,15476
3445,4484501357,0,-2820,-1048,1446.3,18394,-36,-34,14463
3446,4447213073,1,1931,92,1765.3,18042,11,13,17653
3447,4523850579,0,-429,55,1509.7,18396,-29,-26,15097
3448,4512777907,1,-323,345,1647.6,18421,13,7,16476
3449,4505255448,1,6290,4719,2013.6,20899,34,34,20136
3450,4525150021,0,-959,-1331,1438.5,17383,-40,-7,14385
3451,4493134423,0,-1112,311,1667.2,18758,36,20,16672
3452,4518605903,1,431,625,1728.6,18839,45,29,17286
3453,4501794843,0,3001,1223,1638.5,18374,36,36,16385
3454,4525061092,1,1451,1154,1690.2,17878,13,8,16902
3455,4510905499,1,2735,2319,1712.7,19195,17,13,17127
3456,4458512740,1,4152,1466,1838.3,18694,7,20,18383
3457,4524110261,0,-2395,-3117,1547.5,15944,-18,-5,15475
3458,4516554844,1,227,939,1895.0,18183,-5,-1,18950
3459,4518463691,1,3843,2831,1694.2,17249,27,23,16942
3460,4518585607,0,-2055,-860,1542.3,18648,-28,-26,15423
3461,4491980235,0,1011,17,1829.6,18788,-25,-29,18296
3462,4508411042,0,-3865,-2920,1516.6,15761,-52,-42,15166
3463,4513194329,0,-1222,-125,1623.0,18114,28,9,16230
3464,4523821481,1,5201,4398,2000.5,20561,37,11,20005
3465,4477453234,0,-953,-862,1448.5,17358,-55,-35,14485
3466,4475645172,0,496,1365,1531.3,18483,4,-16,15313
3467,4517513355,1,1412,1897,1714.7,19004,-6,-13,17147
3468,4450783811,0,-1408,-1192,1607.8,18042,-28,-28,16078
3469,4514536242,0,-2246,-961,1451.1,17013,-34,-40,14511
3470,4525242190,0,1168,481,1522.4,17138,-5,-13,15224
3471,4520538056,0,-2662,-2170,1598.9,16090,-38,-25,15989
3472,4434566709,1,2704,1740,1755.8,19554,4,27,17558
3473,4378541993,1,0,-368,1521.5,16664,-1,15,15215
3474,4514036288,1,-3088,-2028,1488.7,15841,5,6,14887
3475,4482303478,0,-5508,-3521,1410.0,16725,-45,-35,14100
3476,4471300165,1,1800,546,1709.7,17368,40,17,17097
3477,4437158302,0,-3196,-1322,1408.2,16368,-11,22,14082
3478,4504089407,1,2077,266,1750.0,18692,21,14,17500
3479,4508792949,1,2003,2155,1797.0,19866,-8,-22,17970
3480,4512064032,1,-266,15,1519.8,18486,-18,-19,15198
3481,4522584665,1,2588,1628,1719.4,19447,72,48,17194
3482,4515418492,0,-2002,-565,1495.1,17632,-21,-8,14951
3483,4522629474,0,1996,2078,1696.6,19062,14,0,16966
3484,4521033474,1,-1494,-368,1451.3,16872,-27,-30,14513
3485,4502741131,0,1918,1638,1844.6,19075,-4,4,18446
3486,4521393956,0,825,318,1710.0,18774,14,17,17100
3487,4506646295,1,4096,3516,2061.1,19378,55,44,20611
3488,4464361893,1,2427,742,1867.2,19296,70,66,18672
3489,4519911562,0,428,-36,1498.8,18065,22,36,14988
3490,4523830779,0,-862,-1596,1725.0,18266,23,6,17250
3491,4519439702,1,5634,2094,2014.5,19898,0,46,20145
3492,4455410303,1,1243,1506,1732.5,18954,-13,-11,17325
3493,4472741177,1,6221,6143,1933.6,21123,74,62,19336
3494,4520036166,0,-4873,-2666,1370.1,15626,-22,-22,13701
3495,4497475863,0,-164,-313,1576.5,17647,-4,-4,15765
3496,4524450290,0,-224,635,1484.1,17969,-39,-51,14841
3497,4522471195,0,717,215,1559.7,17541,17,35,15597
3498,4521939526,0,-3588,-2501,1382.8,16964,-37,-30,13828
3499,4515391813,0,-184,57,1627.5,18687,-57,-41,16275
3500,4525068217,0,-729,-620,1676.3,19010,-6,11,16763
3501,4521099004,1,5859,3289,2108.9,18924,27,13,21089
3502,4481839790,0,-2548,-826,1515.5,16875,11,-11,15155
3503,4494508204,1,2061,1693,1722.6,18458,-7,-27,17226
3504,4516392840,0,825,-1367,1763.4,18416,15,22,17634
3505,4509353286,1,1948,764,1756.2,18512,12,22,17562
3506,4515245174,1,-167,855,1616.1,18920,16,1,16161
3507,4497565171,1,5477,3692,2085.3,20447,50,45,20853
3508,4520358901,1,-251,557,1574.3,18383,59,54,15743
3509,4511992629,1,153,917,1520.4,17963,-6,-23,15204
3510,4513252060,0,-741,-637,1501.3,16860,-14,-13,15013
3511,4524160541,1,5830,1979,2017.6,19773,71,66,20176
3512,4419275391,0,-460,60,1585.6,17723,-5,-14,15856
3513,4524796827,1,1186,907,1709.7,18583,-10,7,17097
3514,4516360817,0,-829,289,1659.5,18766,-12,-3,16595
3515,4514809732,0,-3559,-2812,1395.2,15665,-72,-58,13952
3516,4513037012,1,2377,2335,1841.3,19681,60,56,18413
3517,4495029898,0,1277,1357,1611.3,18642,12,15,16113
3518,4516616203,1,-919,-923,1550.8,17985,44,32,15508
3519,4518053347,0,941,-561,1834.5,17559,-1,15,18345
3520,4515343206,1,291,839,1888.2,19357,20,2,18882
3521,4488342223,0,-1871,-605,1473.4,17665,-11,-5,14734
3522,4449468024,0,-1167,-1265,1533.7,17456,36,38,15337
3523,4521833199,0,447,609,1528.0,18773,28,17,15280
3524,4523056816,1,2211,1501,1686.1,18561,-11,-12,16861
3525,4516980931,1,-2593,-1668,1632.1,17802,-43,-60,16321
3526,4488789257,0,-1566,-2539,1588.5,16848,-40,-1,15885
3527,4474587492,0,-3397,-2492,1600.7,17004,-29,-23,16007
3528,4440152952,1,-857,-1356,1617.1,17226,-52,-43,16171
3529,4521361583,0,-3796,-326,1572.6,16968,-38,-43,15726
3530,4465302034,0,-2174,-117,1685.1,17624,4,4,16851
3531,4458497887,0,-2969,-1135,1444.8,17263,-105,-69,14448
3532,4524068681,1,220,-284,1504.5,16887,29,22,15045
3533,4496547749,1,-356,-408,1726.7,17580,34,23,17267
3534,4516748308,1,1893,763,1770.6,18003,-5,1,17706
3535,4469636302,0,-887,-1878,1557.6,16352,-11,24,15576
3536,4518861669,1,2439,2070,1708.4,18215,35,19,17084
3537,4519896224,0,-2683,-3323,1561.4,16000,-52,-27,15614
3538,4500210333,1,5238,2654,1960.2,20259,10,27,19602
3539,4516773266,0,-2550,-792,1540.9,18219,1,-9,15409
3540,4499860078,1,852,-26,1429.8,15101,-48,-42,14298
3541,4524209230,1,3756,1754,1850.7,19423,6,-2,18507
3542,4495909793,0,-97,1114,1617.9,18305,10,42,16179
3543,4513165995,1,1463,1571,1701.8,19495,6,19,17018
3544,4487965744,0,-961,-1427,1530.6,16874,-44,-36,15306
3545,4489207578,0,-1226,-1378,1507.9,18092,-66,-65,15079
3546,4504056822,1,173,41,1762.2,17879,-25,-35,17622
3547,4524110417,0,1266,1770,1734.1,19621,9,10,17341
3548,4516604848,0,-585,-795,1586.8,16452,-44,-41,15868
3549,4496540023,1,-522,226,1717.0,18583,18,12,17170
3550,4517001678,0,-3393,-1177,1571.6,17135,-13,-17,15716
3551,4460970980,0,-2855,-2453,1503.6,17957,-65,-71,15036
3552,4523826301,1,-114,1359,1660.8,18490,-11,1,16608
3553,4524622729,0,-77,416,1611.6,17070,11,-8,16116
3554,4462061093,1,7420,5869,2138.6,20807,93,74,21386
3555,4462053838,0,132,-2613,1644.1,16272,-14,15,16441
3556,4462226806,0,-1995,-1392,1544.6,16131,-17,-18,15446
3557,4515286916,0,-1069,-1901,1579.9,16589,-12,9,15799
3558,4507879201,1,-292,-506,1790.9,18562,2,9,17909
3559,4470286128,0,-4962,-2312,1530.9,16938,-59,-67,15309
3560,4470651076,1,3669,3030,1907.7,18861,28,8,19077
3561,4455008187,0,-2338,-2724,1532.1,17311,-57,-54,15321
3562,4462288936,0,-3596,-2738,1452.2,15305,-40,-25,14522
3563,4497473518,0,1295,435,1799.6,18896,-3,-19,17996
3564,4475645681,0,-168,376,1644.7,18423,-3,-23,16447
3565,4509931698,0,-5375,-4425,1306.8,15506,-56,-37,13068
3566,4525232223,0,2341,2225,1775.7,18821,20,32,17757
3567,4519116832,0,-531,-1077,1745.9,17338,27,26,17459
3568,4523397279,1,-3083,-2239,1406.8,17057,-38,-46,14068
3569,4505988768,0,-4808,-4098,1396.0,15667,-75,-39,13960
3570,4453255599,1,-1237,-874,1825.5,17685,-16,3,18255
3571,4517481803,1,408,742,1713.4,19465,-27,-29,17134
3572,4477045051,0,274,-459,1748.7,17660,0,13,17487
3573,4519240372,0,-956,16,1633.5,17339,1,-10,16335
3574,4499861497,1,861,1078,1640.5,18502,5,6,16405
3575,4517783802,0,-5471,-4481,1414.5,15252,-63,-42,14145
3576,4523495591,1,159,363,1641.9,17295,9,39,16419
3577,4507582515,1,-3335,-2502,1448.2,17114,-72,-50,14482
3578,4442492836,1,803,798,1596.7,17855,3,-23,15967
3579,4519612856,0,-700,-1781,1609.3,17056,26,17,16093
3580,4516101575,1,5491,4640,2082.7,19657,28,32,20827
3581,4522209032,0,-1620,-1655,1469.7,17818,-55,-33,14697
3582,4516964938,0,-1478,-1657,1770.2,16589,-12,-4,17702
3583,4514521054,0,-4406,-2663,1473.0,17103,-6,13,14730
3584,4501029186,0,-1015,-1031,1687.6,16812,18,26,16876
3585,4513514552,1,-5057,-3732,1620.3,17059,-70,-68,16203
3586,4508400080,0,1465,1232,1721.4,18232,21,26,17214
3587,4488286080,1,-3720,-2126,1401.9,17177,-12,-45,14019
3588,4464174645,0,-1825,-1174,1616.3,16956,-5,5,16163
3589,4498395907,0,-2082,-1005,1574.5,17708,-39,-39,15745
3590,4509719745,1,2109,3154,1893.3,19905,11,16,18933
3591,4502410789,1,772,702,1645.2,19169,53,51,16452
3592,4496572605,0,1338,-385,1652.7,17257,26,34,16527
3593,4514428234,0,841,-678,1697.7,16961,9,6,16977
3594,4520985137,0,-2933,-2159,1387.4,15799,-29,4,13874
3595,4523843821,0,-88,555,1727.2,18189,-13,-13,17272
3596,4524683257,0,-3346,-1685,1512.5,17217,2,4,15125
3597,4508198441,0,-4024,-1999,1469.1,17573,-25,-35,14691
3598,4522118133,0,1155,868,1696.1,18707,42,39,16961
3599,4524267353,1,1004,458,1668.8,18637,-29,-16,16688
3600,4518992502,1,2043,1866,1714.3,18702,13,1,17143
3601,4494596077,1,811,426,1809.7,18058,29,49,18097
3602,4523731110,1,4275,2943,1927.6,19210,33,32,19276
3603,4455272131,0,-218,-840,1711.4,18783,-44,-16,17114
3604,4511726716,1,-786,-808,1660.2,16879,-48,-43,16602
3605,4523706574,0,-3359,-2255,1497.5,15932,-45,-27,14975
3606,4510806182,1,-2292,-810,1584.3,16910,-14,-4,15843
3607,4523124807,0,-1838,-366,1577.7,18110,-9,-11,15777
3608,4464723011,1,2121,1813,1714.2,18615,35,21,17142
3609,4509809215,1,2394,873,1802.7,17905,2,-2,18027
3610,4470222425,1,-1084,-1632,1600.3,17885,-26,-6,16003
3611,4518542421,1,1159,3144,1911.6,19104,78,51,19116
3612,4472513003,1,1328,1106,1807.8,18102,22,-5,18078
3613,4516945455,1,1522,277,1801.1,18540,54,33,18011
3614,4524654966,0,-3534,-1814,1533.6,16216,-10,-12,15336
3615,4524608366,0,292,760,1727.3,18685,20,1,17273
3616,4434652049,0,2561,1875,1787.5,18320,35,24,17875
3617,4456782548,0,-1908,-994,1721.5,17349,-61,-37,17215
3618,4432011419,1,-1815,-1309,1557.9,16747,-18,-1,15579
3619,4516422291,0,-266,-65,1647.9,16357,24,44,16479
3620,4520682633,0,-1382,-271,1391.8,17189,-41,-51,13918
3621,4523932560,1,2643,3340,1761.5,19117,35,24,17615
3622,4484818396,0,1259,720,1584.8,18490,50,31,15848
3623,4522415316,0,1231,93,1594.1,17560,6,16,15941
3624,4458821215,1,-2279,-958,1444.8,17294,-9,-41,14448
3625,4523270245,1,753,263,1571.9,19029,-11,-6,15719
3626,4510569686,0,-201,-1063,1713.9,16389,39,32,17139
3627,4499840707,0,1033,1209,1597.7,17115,45,39,15977
3628,4505443029,1,-353,-370,1493.8,17538,19,16,14938
3629,4462200900,0,619,1021,1718.7,18709,-37,-15,17187
3630,4524850918,1,-483,-427,1755.8,17905,-7,-3,17558
3631,4494953056,1,2404,1129,1794.5,18758,7,8,17945
3632,4482020430,1,-244,78,1515.1,16795,-21,-12,15151
3633,4489780807,1,-2653,-1372,1498.3,16993,6,1,14983
3634,4473648726,1,94,-487,1652.7,16322,44,39,16527
3635,4506851562,0,-736,-226,1635.9,17830,-11,-28,16359
3636,4512489838,1,4034,1938,1903.8,18856,8,11,19038
3637,4456743513,0,609,-609,1597.6,17352,-15,-3,15976
3638,4522569310,0,-2327,-742,1351.2,16628,6,9,13512
3639,4480568476,0,-3916,-2883,1492.3,17285,-99,-66,14923
3640,4515413572,0,-725,-925,1612.4,17227,-51,-21,16124
3641,4486418499,0,-2675,-2192,1405.8,16215,-19,-16,14058
3642,4523419872,0,-2346,-1871,1442.2,16781,-51,-36,14422
3643,4477069725,1,-65,1208,1653.9,19570,33,12,16539
3644,4523857343,0,-3750,-1447,1579.4,16652,-21,-9,15794
3645,4460351665,0,150,-446,1686.7,17923,-3,6,16867
3646,4520401990,0,-1383,-970,1719.7,18127,-38,-27,17197
3647,4503249244,1,-1441,-938,1588.1,16164,-2,7,15881
3648,4513811621,1,4898,3092,1937.3,19208,16,38,19373
3649,4475517974,0,503,-194,1654.8,17430,-29,19,16548
3650,4486146372,0,-6319,-3391,1412.6,15246,-7,7,14126
3651,4478222063,1,238,275,1651.8,17024,-6,-8,16518
3652,4489610155,1,-3048,-3175,1589.7,17075,-29,-30,15897
3653,4500435110,1,8234,6026,2284.5,19608,103,92,22845
3654,4524652479,0,-925,41,1444.5,17594,32,21,14445
3655,4502701964,1,1339,614,1729.3,18795,7,-5,17293
3656,4466011800,0,1201,-46,1723.9,18339,-45,-15,17239
3657,4518912050,1,-59,1231,1833.9,19765,27,21,18339
3658,4483304287,1,1294,1165,1654.1,19056,34,38,16541
3659,4523694899,1,4535,1970,2048.8,17390,24,10,20488
3660,4505081158,1,-1925,-904,1507.2,17951,-67,-55,15072
3661,4525171151,0,-1629,-287,1543.3,18889,-5,-31,15433
3662,4476138095,1,-856,-642,1576.6,16923,-39,-26,15766
3663,4497851268,1,2955,1124,1845.9,17936,9,-9,18459
3664,4516722172,0,1418,129,1646.7,17952,-26,-22,16467
3665,4519753140,1,1263,-392,1838.4,18583,-2,1,18384
3666,4522036239,1,3187,1811,1847.9,19708,-28,-26,18479
3667,4521281079,0,-3244,-1208,1481.2,16674,6,-6,14812
3668,4447656785,1,-1626,-849,1470.2,17961,-19,-31,14702
3669,4523432190,1,-1235,-956,1571.5,18159,-6,-6,15715
3670,4467393219,0,1271,531,1673.6,18330,14,6,16736
3671,4450553888,0,706,766,1734.4,18253,-14,-22,17344
3672,4520633128,1,1430,916,1862.5,17323,-34,-25,18625
3673,4524963082,1,-2891,-3196,1382.5,15977,-46,-44,13825
3674,4495592386,0,-3333,-379,1460.4,17494,-29,-47,14604
3675,4441657789,0,-2580,-3307,1577.0,16913,-28,17,15770
3676,4517721011,1,-1838,-1127,1656.6,18723,-40,-24,16566
3677,4513226809,0,1440,247,1712.9,17586,-9,17,17129
3678,4515717672,0,-992,-804,1617.6,18293,1,-8,16176
3679,4521167272,1,5433,3364,2105.6,19016,-3,13,21056
